Employee_ID,Review_Quarter,Performance_Score,Manager_Feedback,,
45274,Q3,4,Good,,
45274,Q4,1,Poor,,
45275,Q1,4,Good,,
45275,Q2,3,Average,,
45275,Q3,2,Poor,,
45275,Q4,2,Poor,,
45276,Q1,1,Poor,,
45276,Q2,3,Average,,
45276,Q3,3,Average,,
45276,Q4,5,Excellent,,
45277,Q1,3,Average,,
45277,Q2,1,Poor,,
45277,Q3,5,Excellent,,
45277,Q4,5,Excellent,,
45278,Q1,5,Excellent,,
45278,Q2,1,Poor,,
45278,Q3,4,Good,,
45278,Q4,5,Excellent,,
45279,Q1,2,Poor,,
45279,Q2,4,Good,,
45279,Q3,5,Excellent,,
45279,Q4,1,Poor,,
45280,Q1,1,Poor,,
45280,Q2,2,Poor,,
45280,Q3,4,Good,,
45280,Q4,4,Good,,
45281,Q1,4,Good,,
45281,Q2,2,Poor,,
45281,Q3,1,Poor,,
45281,Q4,1,Poor,,
45282,Q1,5,Excellent,,
45282,Q2,1,Poor,,
45282,Q3,1,Poor,,
45282,Q4,3,Average,,
45283,Q1,1,Poor,,
45283,Q2,3,Average,,
45283,Q3,2,Poor,,
45283,Q4,3,Average,,
45284,Q1,3,Average,,
45284,Q2,2,Poor,,
45284,Q3,5,Excellent,,
45284,Q4,5,Excellent,,
45285,Q1,4,Good,,
45285,Q2,5,Excellent,,
45285,Q3,1,Poor,,
45285,Q4,4,Good,,
45286,Q1,4,Good,,
45286,Q2,1,Poor,,
45286,Q3,3,Average,,
45286,Q4,3,Average,,
45287,Q1,3,Average,,
45287,Q2,3,Average,,
45287,Q3,2,Poor,,
45287,Q4,1,Poor,,
45288,Q1,2,Poor,,
45288,Q2,3,Average,,
45288,Q3,1,Poor,,
45288,Q4,1,Poor,,
45289,Q1,4,Good,,
45289,Q2,5,Excellent,,
45289,Q3,5,Excellent,,
45289,Q4,3,Average,,
45290,Q1,3,Average,,
45290,Q2,2,Poor,,
45290,Q3,3,Average,,
45290,Q4,2,Poor,,
45291,Q1,1,Poor,,
45291,Q2,2,Poor,,
45291,Q3,1,Poor,,
45291,Q4,5,Excellent,,
45292,Q1,3,Average,,
45292,Q2,1,Poor,,
45292,Q3,2,Poor,,
45292,Q4,5,Excellent,,
45293,Q1,5,Excellent,,
45293,Q2,2,Poor,,
45293,Q3,2,Poor,,
45293,Q4,5,Excellent,,
45294,Q1,1,Poor,,
45294,Q2,2,Poor,,
45294,Q3,5,Excellent,,
45294,Q4,1,Poor,,
45295,Q1,3,Average,,
45295,Q2,3,Average,,
45295,Q3,4,Good,,
45295,Q4,4,Good,,
45296,Q1,3,Average,,
45296,Q2,2,Poor,,
45296,Q3,5,Excellent,,
45296,Q4,1,Poor,,
45297,Q1,1,Poor,,
45297,Q2,2,Poor,,
45297,Q3,3,Average,,
45297,Q4,5,Excellent,,
45298,Q1,3,Average,,
45298,Q2,1,Poor,,
45298,Q3,3,Average,,
45298,Q4,3,Average,,
45299,Q1,2,Poor,,
45299,Q2,1,Poor,,
45299,Q3,2,Poor,,
45299,Q4,4,Good,,
45300,Q1,5,Excellent,,
45300,Q2,1,Poor,,
45300,Q3,2,Poor,,
45300,Q4,2,Poor,,
45301,Q1,4,Good,,
45301,Q2,2,Poor,,
45301,Q3,4,Good,,
45301,Q4,3,Average,,
45302,Q1,3,Average,,
45302,Q2,5,Excellent,,
45302,Q3,1,Poor,,
45302,Q4,3,Average,,
45303,Q1,4,Good,,
45303,Q2,3,Average,,
45303,Q3,5,Excellent,,
45303,Q4,4,Good,,
45304,Q1,3,Average,,
45304,Q2,3,Average,,
45304,Q3,4,Good,,
45304,Q4,1,Poor,,
45305,Q1,4,Good,,
45305,Q2,3,Average,,
45305,Q3,2,Poor,,
45305,Q4,1,Poor,,
45306,Q1,5,Excellent,,
45306,Q2,4,Good,,
45306,Q3,1,Poor,,
45306,Q4,3,Average,,
45307,Q1,4,Good,,
45307,Q2,1,Poor,,
45307,Q3,5,Excellent,,
45307,Q4,2,Poor,,
45308,Q1,5,Excellent,,
45308,Q2,1,Poor,,
45308,Q3,2,Poor,,
45308,Q4,3,Average,,
45309,Q1,1,Poor,,
45309,Q2,3,Average,,
45309,Q3,3,Average,,
45309,Q4,4,Good,,
45310,Q1,5,Excellent,,
45310,Q2,4,Good,,
45310,Q3,2,Poor,,
45310,Q4,3,Average,,
45311,Q1,5,Excellent,,
45311,Q2,5,Excellent,,
45311,Q3,4,Good,,
45311,Q4,3,Average,,
45312,Q1,4,Good,,
45312,Q2,2,Poor,,
45312,Q3,1,Poor,,
45312,Q4,2,Poor,,
45313,Q1,3,Average,,
45313,Q2,5,Excellent,,
45313,Q3,2,Poor,,
45313,Q4,1,Poor,,
45314,Q1,2,Poor,,
45314,Q2,4,Good,,
45314,Q3,5,Excellent,,
45314,Q4,3,Average,,
45315,Q1,2,Poor,,
45315,Q2,4,Good,,
45315,Q3,3,Average,,
45315,Q4,3,Average,,
45316,Q1,2,Poor,,
45316,Q2,5,Excellent,,
45316,Q3,5,Excellent,,
45316,Q4,4,Good,,
45317,Q1,1,Poor,,
45317,Q2,2,Poor,,
45317,Q3,4,Good,,
45317,Q4,5,Excellent,,
45318,Q1,3,Average,,
45318,Q2,4,Good,,
45318,Q3,3,Average,,
45318,Q4,1,Poor,,
45319,Q1,2,Poor,,
45319,Q2,1,Poor,,
45319,Q3,4,Good,,
45319,Q4,1,Poor,,
45320,Q1,4,Good,,
45320,Q2,3,Average,,
45320,Q3,3,Average,,
45320,Q4,1,Poor,,
45321,Q1,5,Excellent,,
45321,Q2,5,Excellent,,
45321,Q3,3,Average,,
45321,Q4,2,Poor,,
45322,Q1,5,Excellent,,
45322,Q2,5,Excellent,,
45322,Q3,5,Excellent,,
45322,Q4,5,Excellent,,
45323,Q1,3,Average,,
45323,Q2,4,Good,,
45323,Q3,5,Excellent,,
45323,Q4,2,Poor,,
45324,Q1,5,Excellent,,
45324,Q2,2,Poor,,
45324,Q3,5,Excellent,,
45324,Q4,2,Poor,,
45325,Q1,2,Poor,,
45325,Q2,4,Good,,
45325,Q3,5,Excellent,,
45325,Q4,5,Excellent,,
45326,Q1,3,Average,,
45326,Q2,2,Poor,,
45326,Q3,4,Good,,
45326,Q4,5,Excellent,,
45327,Q1,3,Average,,
45327,Q2,5,Excellent,,
45327,Q3,1,Poor,,
45327,Q4,2,Poor,,
45328,Q1,2,Poor,,
45328,Q2,2,Poor,,
45328,Q3,4,Good,,
45328,Q4,3,Average,,
45329,Q1,2,Poor,,
45329,Q2,1,Poor,,
45329,Q3,4,Good,,
45329,Q4,2,Poor,,
45330,Q1,4,Good,,
45330,Q2,5,Excellent,,
45330,Q3,2,Poor,,
45330,Q4,2,Poor,,
45331,Q1,4,Good,,
45331,Q2,1,Poor,,
45331,Q3,4,Good,,
45331,Q4,4,Good,,
45332,Q1,1,Poor,,
45332,Q2,4,Good,,
45332,Q3,5,Excellent,,
45332,Q4,3,Average,,
45333,Q1,1,Poor,,
45333,Q2,1,Poor,,
45333,Q3,2,Poor,,
45333,Q4,1,Poor,,
45334,Q1,3,Average,,
45334,Q2,2,Poor,,
45334,Q3,3,Average,,
45334,Q4,3,Average,,
45335,Q1,3,Average,,
45335,Q2,3,Average,,
45335,Q3,4,Good,,
45335,Q4,3,Average,,
45336,Q1,4,Good,,
45336,Q2,3,Average,,
45336,Q3,5,Excellent,,
45336,Q4,5,Excellent,,
45337,Q1,1,Poor,,
45337,Q2,2,Poor,,
45337,Q3,2,Poor,,
45337,Q4,5,Excellent,,
45338,Q1,5,Excellent,,
45338,Q2,5,Excellent,,
45338,Q3,4,Good,,
45338,Q4,2,Poor,,
45339,Q1,1,Poor,,
45339,Q2,1,Poor,,
45339,Q3,2,Poor,,
45339,Q4,3,Average,,
45340,Q1,4,Good,,
45340,Q2,5,Excellent,,
45340,Q3,3,Average,,
45340,Q4,2,Poor,,
45341,Q1,5,Excellent,,
45341,Q2,1,Poor,,
45341,Q3,1,Poor,,
45341,Q4,1,Poor,,
45342,Q1,4,Good,,
45342,Q2,3,Average,,
45342,Q3,3,Average,,
45342,Q4,1,Poor,,
45343,Q1,2,Poor,,
45343,Q2,2,Poor,,
45343,Q3,5,Excellent,,
45343,Q4,5,Excellent,,
45344,Q1,3,Average,,
45344,Q2,4,Good,,
45344,Q3,4,Good,,
45344,Q4,3,Average,,
45345,Q1,2,Poor,,
45345,Q2,3,Average,,
45345,Q3,2,Poor,,
45345,Q4,1,Poor,,
45346,Q1,2,Poor,,
45346,Q2,2,Poor,,
45346,Q3,3,Average,,
45346,Q4,1,Poor,,
45347,Q1,5,Excellent,,
45347,Q2,2,Poor,,
45347,Q3,3,Average,,
45347,Q4,3,Average,,
45348,Q1,5,Excellent,,
45348,Q2,3,Average,,
45348,Q3,3,Average,,
45348,Q4,2,Poor,,
45349,Q1,5,Excellent,,
45349,Q2,5,Excellent,,
45349,Q3,4,Good,,
45349,Q4,1,Poor,,
45350,Q1,3,Average,,
45350,Q2,5,Excellent,,
45350,Q3,5,Excellent,,
45350,Q4,5,Excellent,,
45351,Q1,3,Average,,
45351,Q2,1,Poor,,
45351,Q3,2,Poor,,
45351,Q4,5,Excellent,,
45352,Q1,3,Average,,
45352,Q2,4,Good,,
45352,Q3,1,Poor,,
45352,Q4,1,Poor,,
45353,Q1,4,Good,,
45353,Q2,5,Excellent,,
45353,Q3,4,Good,,
45353,Q4,1,Poor,,
45354,Q1,4,Good,,
45354,Q2,4,Good,,
45354,Q3,4,Good,,
45354,Q4,3,Average,,
45355,Q1,3,Average,,
45355,Q2,1,Poor,,
45355,Q3,4,Good,,
45355,Q4,3,Average,,
45356,Q1,1,Poor,,
45356,Q2,4,Good,,
45356,Q3,1,Poor,,
45356,Q4,5,Excellent,,
45357,Q1,1,Poor,,
45357,Q2,5,Excellent,,
45357,Q3,2,Poor,,
45357,Q4,2,Poor,,
45358,Q1,4,Good,,
45358,Q2,1,Poor,,
45358,Q3,3,Average,,
45358,Q4,5,Excellent,,
45359,Q1,2,Poor,,
45359,Q2,5,Excellent,,
45359,Q3,1,Poor,,
45359,Q4,4,Good,,
45360,Q1,2,Poor,,
45360,Q2,5,Excellent,,
45360,Q3,1,Poor,,
45360,Q4,5,Excellent,,
45361,Q1,5,Excellent,,
45361,Q2,4,Good,,
45361,Q3,1,Poor,,
45361,Q4,2,Poor,,
45362,Q1,3,Average,,
45362,Q2,4,Good,,
45362,Q3,4,Good,,
45362,Q4,4,Good,,
45363,Q1,3,Average,,
45363,Q2,2,Poor,,
45363,Q3,1,Poor,,
45363,Q4,3,Average,,
45364,Q1,3,Average,,
45364,Q2,5,Excellent,,
45364,Q3,4,Good,,
45364,Q4,3,Average,,
45365,Q1,2,Poor,,
45365,Q2,3,Average,,
45365,Q3,4,Good,,
45365,Q4,2,Poor,,
45366,Q1,3,Average,,
45366,Q2,1,Poor,,
45366,Q3,1,Poor,,
45366,Q4,2,Poor,,
45367,Q1,3,Average,,
45367,Q2,5,Excellent,,
45367,Q3,3,Average,,
45367,Q4,4,Good,,
45368,Q1,1,Poor,,
45368,Q2,5,Excellent,,
45368,Q3,1,Poor,,
45368,Q4,1,Poor,,
45369,Q1,5,Excellent,,
45369,Q2,2,Poor,,
45369,Q3,5,Excellent,,
45369,Q4,2,Poor,,
45370,Q1,4,Good,,
45370,Q2,2,Poor,,
45370,Q3,4,Good,,
45370,Q4,1,Poor,,
45371,Q1,1,Poor,,
45371,Q2,5,Excellent,,
45371,Q3,2,Poor,,
45371,Q4,4,Good,,
45372,Q1,4,Good,,
45372,Q2,4,Good,,
45372,Q3,4,Good,,
45372,Q4,3,Average,,
45373,Q1,2,Poor,,
45373,Q2,3,Average,,
45373,Q3,1,Poor,,
45373,Q4,3,Average,,
45374,Q1,2,Poor,,
45374,Q2,1,Poor,,
45374,Q3,4,Good,,
45374,Q4,2,Poor,,
45375,Q1,4,Good,,
45375,Q2,5,Excellent,,
45375,Q3,1,Poor,,
45375,Q4,1,Poor,,
45376,Q1,1,Poor,,
45376,Q2,2,Poor,,
45376,Q3,1,Poor,,
45376,Q4,1,Poor,,
45377,Q1,2,Poor,,
45377,Q2,4,Good,,
45377,Q3,4,Good,,
45377,Q4,1,Poor,,
45378,Q1,1,Poor,,
45378,Q2,2,Poor,,
45378,Q3,5,Excellent,,
45378,Q4,2,Poor,,
45379,Q1,1,Poor,,
45379,Q2,4,Good,,
45379,Q3,5,Excellent,,
45379,Q4,2,Poor,,
45380,Q1,3,Average,,
45380,Q2,5,Excellent,,
45380,Q3,3,Average,,
45380,Q4,5,Excellent,,
45381,Q1,1,Poor,,
45381,Q2,5,Excellent,,
45381,Q3,2,Poor,,
45381,Q4,5,Excellent,,
45382,Q1,4,Good,,
45382,Q2,4,Good,,
45382,Q3,2,Poor,,
45382,Q4,2,Poor,,
45383,Q1,4,Good,,
45383,Q2,2,Poor,,
45383,Q3,3,Average,,
45383,Q4,4,Good,,
45384,Q1,3,Average,,
45384,Q2,1,Poor,,
45384,Q3,1,Poor,,
45384,Q4,5,Excellent,,
45385,Q1,1,Poor,,
45385,Q2,2,Poor,,
45385,Q3,2,Poor,,
45385,Q4,4,Good,,
45386,Q1,2,Poor,,
45386,Q2,4,Good,,
45386,Q3,2,Poor,,
45386,Q4,5,Excellent,,
45387,Q1,5,Excellent,,
45387,Q2,5,Excellent,,
45387,Q3,3,Average,,
45387,Q4,4,Good,,
45388,Q1,4,Good,,
45388,Q2,4,Good,,
45388,Q3,1,Poor,,
45388,Q4,3,Average,,
45389,Q1,4,Good,,
45389,Q2,4,Good,,
45389,Q3,4,Good,,
45389,Q4,5,Excellent,,
45390,Q1,5,Excellent,,
45390,Q2,3,Average,,
45390,Q3,1,Poor,,
45390,Q4,1,Poor,,
45391,Q1,3,Average,,
45391,Q2,2,Poor,,
45391,Q3,3,Average,,
45391,Q4,2,Poor,,
45392,Q1,5,Excellent,,
45392,Q2,4,Good,,
45392,Q3,1,Poor,,
45392,Q4,3,Average,,
45393,Q1,5,Excellent,,
45393,Q2,2,Poor,,
45393,Q3,5,Excellent,,
45393,Q4,5,Excellent,,
45394,Q1,2,Poor,,
45394,Q2,5,Excellent,,
45394,Q3,4,Good,,
45394,Q4,5,Excellent,,
45395,Q1,1,Poor,,
45395,Q2,4,Good,,
45395,Q3,5,Excellent,,
45395,Q4,4,Good,,
45396,Q1,2,Poor,,
45396,Q2,3,Average,,
45396,Q3,5,Excellent,,
45396,Q4,1,Poor,,
45397,Q1,1,Poor,,
45397,Q2,2,Poor,,
45397,Q3,1,Poor,,
45397,Q4,2,Poor,,
45398,Q1,1,Poor,,
45398,Q2,1,Poor,,
45398,Q3,2,Poor,,
45398,Q4,1,Poor,,
45399,Q1,5,Excellent,,
45399,Q2,1,Poor,,
45399,Q3,2,Poor,,
45399,Q4,2,Poor,,
45400,Q1,1,Poor,,
45400,Q2,2,Poor,,
45400,Q3,3,Average,,
45400,Q4,5,Excellent,,
45401,Q1,2,Poor,,
45401,Q2,3,Average,,
45401,Q3,2,Poor,,
45401,Q4,1,Poor,,
45402,Q1,5,Excellent,,
45402,Q2,3,Average,,
45402,Q3,4,Good,,
45402,Q4,3,Average,,
45403,Q1,4,Good,,
45403,Q2,5,Excellent,,
45403,Q3,2,Poor,,
45403,Q4,4,Good,,
45404,Q1,2,Poor,,
45404,Q2,1,Poor,,
45404,Q3,2,Poor,,
45404,Q4,3,Average,,
45405,Q1,4,Good,,
45405,Q2,3,Average,,
45405,Q3,3,Average,,
45405,Q4,4,Good,,
45406,Q1,2,Poor,,
45406,Q2,2,Poor,,
45406,Q3,4,Good,,
45406,Q4,1,Poor,,
45407,Q1,2,Poor,,
45407,Q2,3,Average,,
45407,Q3,2,Poor,,
45407,Q4,4,Good,,
45408,Q1,1,Poor,,
45408,Q2,3,Average,,
45408,Q3,1,Poor,,
45408,Q4,2,Poor,,
45409,Q1,1,Poor,,
45409,Q2,1,Poor,,
45409,Q3,3,Average,,
45409,Q4,2,Poor,,
45410,Q1,2,Poor,,
45410,Q2,4,Good,,
45410,Q3,3,Average,,
45410,Q4,4,Good,,
45411,Q1,3,Average,,
45411,Q2,5,Excellent,,
45411,Q3,2,Poor,,
45411,Q4,2,Poor,,
45412,Q1,4,Good,,
45412,Q2,3,Average,,
45412,Q3,1,Poor,,
45412,Q4,3,Average,,
45413,Q1,1,Poor,,
45413,Q2,4,Good,,
45413,Q3,5,Excellent,,
45413,Q4,3,Average,,
45414,Q1,2,Poor,,
45414,Q2,3,Average,,
45414,Q3,1,Poor,,
45414,Q4,3,Average,,
45415,Q1,5,Excellent,,
45415,Q2,3,Average,,
45415,Q3,3,Average,,
45415,Q4,5,Excellent,,
45416,Q1,4,Good,,
45416,Q2,2,Poor,,
45416,Q3,5,Excellent,,
45416,Q4,4,Good,,
45417,Q1,1,Poor,,
45417,Q2,5,Excellent,,
45417,Q3,5,Excellent,,
45417,Q4,2,Poor,,
45418,Q1,3,Average,,
45418,Q2,3,Average,,
45418,Q3,3,Average,,
45418,Q4,3,Average,,
45419,Q1,3,Average,,
45419,Q2,1,Poor,,
45419,Q3,3,Average,,
45419,Q4,5,Excellent,,
45420,Q1,2,Poor,,
45420,Q2,2,Poor,,
45420,Q3,4,Good,,
45420,Q4,3,Average,,
45421,Q1,2,Poor,,
45421,Q2,4,Good,,
45421,Q3,3,Average,,
45421,Q4,1,Poor,,
45422,Q1,5,Excellent,,
45422,Q2,1,Poor,,
45422,Q3,2,Poor,,
45422,Q4,5,Excellent,,
45423,Q1,5,Excellent,,
45423,Q2,1,Poor,,
45423,Q3,2,Poor,,
45423,Q4,4,Good,,
45424,Q1,5,Excellent,,
45424,Q2,1,Poor,,
45424,Q3,4,Good,,
45424,Q4,4,Good,,
45425,Q1,2,Poor,,
45425,Q2,5,Excellent,,
45425,Q3,2,Poor,,
45425,Q4,3,Average,,
45426,Q1,1,Poor,,
45426,Q2,4,Good,,
45426,Q3,1,Poor,,
45426,Q4,2,Poor,,
45427,Q1,3,Average,,
45427,Q2,5,Excellent,,
45427,Q3,4,Good,,
45427,Q4,5,Excellent,,
45428,Q1,4,Good,,
45428,Q2,2,Poor,,
45428,Q3,2,Poor,,
45428,Q4,3,Average,,
45429,Q1,5,Excellent,,
45429,Q2,4,Good,,
45429,Q3,5,Excellent,,
45429,Q4,2,Poor,,
45430,Q1,3,Average,,
45430,Q2,4,Good,,
45430,Q3,4,Good,,
45430,Q4,4,Good,,
45431,Q1,4,Good,,
45431,Q2,4,Good,,
45431,Q3,4,Good,,
45431,Q4,2,Poor,,
45432,Q1,4,Good,,
45432,Q2,4,Good,,
45432,Q3,4,Good,,
45432,Q4,4,Good,,
45433,Q1,2,Poor,,
45433,Q2,1,Poor,,
45433,Q3,1,Poor,,
45433,Q4,5,Excellent,,
45434,Q1,2,Poor,,
45434,Q2,3,Average,,
45434,Q3,5,Excellent,,
45434,Q4,3,Average,,
45435,Q1,2,Poor,,
45435,Q2,1,Poor,,
45435,Q3,2,Poor,,
45435,Q4,3,Average,,
45436,Q1,3,Average,,
45436,Q2,4,Good,,
45436,Q3,3,Average,,
45436,Q4,5,Excellent,,
45437,Q1,3,Average,,
45437,Q2,2,Poor,,
45437,Q3,1,Poor,,
45437,Q4,1,Poor,,
45438,Q1,3,Average,,
45438,Q2,4,Good,,
45438,Q3,1,Poor,,
45438,Q4,5,Excellent,,
45439,Q1,3,Average,,
45439,Q2,4,Good,,
45439,Q3,2,Poor,,
45439,Q4,2,Poor,,
45440,Q1,2,Poor,,
45440,Q2,3,Average,,
45440,Q3,3,Average,,
45440,Q4,3,Average,,
45441,Q1,5,Excellent,,
45441,Q2,1,Poor,,
45441,Q3,3,Average,,
45441,Q4,3,Average,,
45442,Q1,5,Excellent,,
45442,Q2,2,Poor,,
45442,Q3,1,Poor,,
45442,Q4,1,Poor,,
45443,Q1,3,Average,,
45443,Q2,4,Good,,
45443,Q3,2,Poor,,
45443,Q4,4,Good,,
45444,Q1,2,Poor,,
45444,Q2,1,Poor,,
45444,Q3,4,Good,,
45444,Q4,2,Poor,,
45445,Q1,3,Average,,
45445,Q2,3,Average,,
45445,Q3,3,Average,,
45445,Q4,3,Average,,
45446,Q1,2,Poor,,
45446,Q2,2,Poor,,
45446,Q3,4,Good,,
45446,Q4,1,Poor,,
45447,Q1,1,Poor,,
45447,Q2,3,Average,,
45447,Q3,2,Poor,,
45447,Q4,1,Poor,,
45448,Q1,2,Poor,,
45448,Q2,3,Average,,
45448,Q3,5,Excellent,,
45448,Q4,1,Poor,,
45449,Q1,5,Excellent,,
45449,Q2,2,Poor,,
45449,Q3,5,Excellent,,
45449,Q4,1,Poor,,
45450,Q1,4,Good,,
45450,Q2,4,Good,,
45450,Q3,5,Excellent,,
45450,Q4,5,Excellent,,
45451,Q1,2,Poor,,
45451,Q2,5,Excellent,,
45451,Q3,4,Good,,
45451,Q4,2,Poor,,
45452,Q1,4,Good,,
45452,Q2,4,Good,,
45452,Q3,5,Excellent,,
45452,Q4,1,Poor,,
45453,Q1,4,Good,,
45453,Q2,3,Average,,
45453,Q3,5,Excellent,,
45453,Q4,1,Poor,,
45454,Q1,3,Average,,
45454,Q2,2,Poor,,
45454,Q3,2,Poor,,
45454,Q4,4,Good,,
45455,Q1,1,Poor,,
45455,Q2,3,Average,,
45455,Q3,5,Excellent,,
45455,Q4,1,Poor,,
45456,Q1,2,Poor,,
45456,Q2,3,Average,,
45456,Q3,1,Poor,,
45456,Q4,5,Excellent,,
45457,Q1,1,Poor,,
45457,Q2,2,Poor,,
45457,Q3,3,Average,,
45457,Q4,2,Poor,,
45458,Q1,3,Average,,
45458,Q2,3,Average,,
45458,Q3,4,Good,,
45458,Q4,5,Excellent,,
45459,Q1,1,Poor,,
45459,Q2,2,Poor,,
45459,Q3,1,Poor,,
45459,Q4,3,Average,,
45460,Q1,3,Average,,
45460,Q2,5,Excellent,,
45460,Q3,5,Excellent,,
45460,Q4,1,Poor,,
45461,Q1,1,Poor,,
45461,Q2,1,Poor,,
45461,Q3,2,Poor,,
45461,Q4,1,Poor,,
45462,Q1,3,Average,,
45462,Q2,3,Average,,
45462,Q3,4,Good,,
45462,Q4,5,Excellent,,
45463,Q1,2,Poor,,
45463,Q2,1,Poor,,
45463,Q3,3,Average,,
45463,Q4,1,Poor,,
45464,Q1,4,Good,,
45464,Q2,2,Poor,,
45464,Q3,1,Poor,,
45464,Q4,5,Excellent,,
45465,Q1,2,Poor,,
45465,Q2,4,Good,,
45465,Q3,4,Good,,
45465,Q4,4,Good,,
45466,Q1,4,Good,,
45466,Q2,4,Good,,
45466,Q3,4,Good,,
45466,Q4,3,Average,,
45467,Q1,2,Poor,,
45467,Q2,2,Poor,,
45467,Q3,3,Average,,
45467,Q4,5,Excellent,,
45468,Q1,5,Excellent,,
45468,Q2,5,Excellent,,
45468,Q3,5,Excellent,,
45468,Q4,5,Excellent,,
45469,Q1,5,Excellent,,
45469,Q2,5,Excellent,,
45469,Q3,2,Poor,,
45469,Q4,1,Poor,,
45470,Q1,1,Poor,,
45470,Q2,2,Poor,,
45470,Q3,2,Poor,,
45470,Q4,5,Excellent,,
45471,Q1,4,Good,,
45471,Q2,1,Poor,,
45471,Q3,3,Average,,
45471,Q4,4,Good,,
45472,Q1,1,Poor,,
45472,Q2,3,Average,,
45472,Q3,4,Good,,
45472,Q4,3,Average,,
45473,Q1,4,Good,,
45473,Q2,5,Excellent,,
45473,Q3,1,Poor,,
45473,Q4,3,Average,,
45474,Q1,4,Good,,
45474,Q2,4,Good,,
45474,Q3,5,Excellent,,
45474,Q4,5,Excellent,,
45475,Q1,2,Poor,,
45475,Q2,1,Poor,,
45475,Q3,3,Average,,
45475,Q4,3,Average,,
45476,Q1,2,Poor,,
45476,Q2,5,Excellent,,
45476,Q3,4,Good,,
45476,Q4,4,Good,,
45477,Q1,3,Average,,
45477,Q2,5,Excellent,,
45477,Q3,3,Average,,
45477,Q4,4,Good,,
45478,Q1,5,Excellent,,
45478,Q2,4,Good,,
45478,Q3,3,Average,,
45478,Q4,4,Good,,
45479,Q1,1,Poor,,
45479,Q2,2,Poor,,
45479,Q3,1,Poor,,
45479,Q4,1,Poor,,
45480,Q1,4,Good,,
45480,Q2,2,Poor,,
45480,Q3,3,Average,,
45480,Q4,5,Excellent,,
45481,Q1,4,Good,,
45481,Q2,4,Good,,
45481,Q3,3,Average,,
45481,Q4,2,Poor,,
45482,Q1,1,Poor,,
45482,Q2,4,Good,,
45482,Q3,4,Good,,
45482,Q4,2,Poor,,
45483,Q1,3,Average,,
45483,Q2,2,Poor,,
45483,Q3,3,Average,,
45483,Q4,3,Average,,
45484,Q1,3,Average,,
45484,Q2,3,Average,,
45484,Q3,3,Average,,
45484,Q4,3,Average,,
45485,Q1,3,Average,,
45485,Q2,4,Good,,
45485,Q3,2,Poor,,
45485,Q4,2,Poor,,
45486,Q1,4,Good,,
45486,Q2,1,Poor,,
45486,Q3,5,Excellent,,
45486,Q4,1,Poor,,
45487,Q1,3,Average,,
45487,Q2,3,Average,,
45487,Q3,1,Poor,,
45487,Q4,4,Good,,
45488,Q1,4,Good,,
45488,Q2,4,Good,,
45488,Q3,5,Excellent,,
45488,Q4,2,Poor,,
45489,Q1,4,Good,,
45489,Q2,3,Average,,
45489,Q3,3,Average,,
45489,Q4,5,Excellent,,
45490,Q1,3,Average,,
45490,Q2,4,Good,,
45490,Q3,4,Good,,
45490,Q4,5,Excellent,,
45491,Q1,5,Excellent,,
45491,Q2,2,Poor,,
45491,Q3,5,Excellent,,
45491,Q4,1,Poor,,
45492,Q1,2,Poor,,
45492,Q2,1,Poor,,
45492,Q3,2,Poor,,
45492,Q4,2,Poor,,
45493,Q1,1,Poor,,
45493,Q2,2,Poor,,
45493,Q3,1,Poor,,
45493,Q4,1,Poor,,
45494,Q1,1,Poor,,
45494,Q2,1,Poor,,
45494,Q3,1,Poor,,
45494,Q4,2,Poor,,
45495,Q1,5,Excellent,,
45495,Q2,3,Average,,
45495,Q3,3,Average,,
45495,Q4,5,Excellent,,
45496,Q1,4,Good,,
45496,Q2,1,Poor,,
45496,Q3,3,Average,,
45496,Q4,2,Poor,,
45497,Q1,5,Excellent,,
45497,Q2,1,Poor,,
45497,Q3,3,Average,,
45497,Q4,4,Good,,
45498,Q1,3,Average,,
45498,Q2,3,Average,,
45498,Q3,1,Poor,,
45498,Q4,2,Poor,,
45499,Q1,2,Poor,,
45499,Q2,3,Average,,
45499,Q3,1,Poor,,
45499,Q4,5,Excellent,,
45500,Q1,2,Poor,,
45500,Q2,3,Average,,
45500,Q3,3,Average,,
45500,Q4,2,Poor,,
45501,Q1,2,Poor,,
45501,Q2,5,Excellent,,
45501,Q3,5,Excellent,,
45501,Q4,3,Average,,
45502,Q1,2,Poor,,
45502,Q2,2,Poor,,
45502,Q3,1,Poor,,
45502,Q4,5,Excellent,,
45503,Q1,1,Poor,,
45503,Q2,1,Poor,,
45503,Q3,2,Poor,,
45503,Q4,4,Good,,
45504,Q1,5,Excellent,,
45504,Q2,4,Good,,
45504,Q3,2,Poor,,
45504,Q4,2,Poor,,
45505,Q1,4,Good,,
45505,Q2,1,Poor,,
45505,Q3,1,Poor,,
45505,Q4,2,Poor,,
45506,Q1,3,Average,,
45506,Q2,3,Average,,
45506,Q3,4,Good,,
45506,Q4,1,Poor,,
45507,Q1,4,Good,,
45507,Q2,2,Poor,,
45507,Q3,3,Average,,
45507,Q4,2,Poor,,
45508,Q1,3,Average,,
45508,Q2,2,Poor,,
45508,Q3,3,Average,,
45508,Q4,1,Poor,,
45509,Q1,1,Poor,,
45509,Q2,1,Poor,,
45509,Q3,2,Poor,,
45509,Q4,4,Good,,
45510,Q1,4,Good,,
45510,Q2,5,Excellent,,
45510,Q3,1,Poor,,
